Date, Close/Last, Volume, Open, High, Low
11/09/2020, $137.99, 12664660, $146.15, $146.92, $137.6
11/06/2020, $143.23, 4702528, $142.67, $144.07, $142.38
11/05/2020, $142.38, 5673138, $142.44, $143.53, $141.78
11/04/2020, $140.64, 5820621, $140.46, $143, $140.27
11/03/2020, $141.22, 6244208, $139.32, $142.66, $139.32
11/02/2020, $138.5, 6682895, $138.51, $140, $137.4359
10/30/2020, $137.1, 6422103, $137.18, $137.99, $134.68
10/29/2020, $137.57, 5476878, $137.35, $139.09, $135.7988
10/28/2020, $137.66, 8192153, $140.45, $140.935, $137.31
10/27/2020, $142.36, 6806665, $141.94, $143.34, $141.65
10/26/2020, $141.3, 5315562, $141.5, $142.05, $140.01
10/23/2020, $142.38, 4278287, $141.76, $142.88, $141.76
10/22/2020, $141.45, 4503323, $141.49, $142.75, $141.08
10/21/2020, $143.25, 5649652, $142.49, $144.3368, $142.47
10/20/2020, $142.48, 7585241, $145.61, $145.69, $141.9
10/19/2020, $141.91, 6427561, $144.47, $145.39, $141.13
10/16/2020, $144.39, 6807859, $144.42, $145.87, $143.92
10/15/2020, $143.83, 4997147, $143.06, $144.39, $142.89
10/14/2020, $144.04, 3860801, $144.18, $145.1, $143.08
10/13/2020, $144.21, 4509433, $143.82, $144.84, $143.46
10/12/2020, $144.49, 5791704, $143.33, $145.33, $143.33
10/09/2020, $142.92, 6551774, $141.84, $143.64, $141.7
10/08/2020, $141.65, 4570134, $140.56, $141.93, $140.3635
10/07/2020, $140.7, 4640939, $140.08, $141.39, $139.37
10/06/2020, $139.61, 6042878, $139.42, $140.77, $138.81
10/05/2020, $139.39, 6333929, $138.72, $139.65, $138.3
10/02/2020, $138.12, 6077907, $137.93, $139.12, $136.95
10/01/2020, $139.24, 5713511, $139.58, $139.99, $138.21
09/30/2020, $138.99, 8727963, $138.16, $139.85, $137.81
09/29/2020, $137.26, 4493156, $138.39, $138.42, $136.66
09/28/2020, $138.01, 5810836, $138.56, $139.94, $137.78
09/25/2020, $137.62, 4970184, $135.89, $137.99, $135.89
09/24/2020, $136.92, 5708196, $136.665, $137.15, $135.71
09/23/2020, $136.31, 6374016, $138.42, $138.42, $136.09
09/22/2020, $137.96, 4723016, $136.49, $139.03, $136.24
09/21/2020, $136.71, 7092706, $137, $137.47, $134.7
09/18/2020, $137.37, 10192780, $136.91, $137.93, $136.26
09/17/2020, $137.52, 4648708, $137.06, $137.88, $136.19
09/16/2020, $137.7, 6050037, $139.57, $140.17, $137.6
09/15/2020, $138.63, 4046529, $138.79, $139.77, $138.39
09/14/2020, $138.63, 4767466, $138.44, $139.58, $138.33
09/11/2020, $138.14, 4398051, $137.69, $138.66, $137.16
09/10/2020, $136.7, 5242617, $138.12, $138.715, $136.51
09/09/2020, $138.15, 6002891, $136.42, $139.56, $136.27
09/08/2020, $135.94, 6847640, $138.52, $138.64, $135.038
09/04/2020, $137.96, 7437835, $137.81, $139.19, $136.12
09/03/2020, $138.26, 7277910, $140.74, $141.7, $137.09
09/02/2020, $140.51, 8384795, $138.11, $141.44, $137.61
09/01/2020, $138.18, 5672308, $137.86, $138.22, $137.07
08/31/2020, $138.33, 5597152, $138.19, $138.73, $137.82
08/28/2020, $138.77, 4166280, $138.32, $138.91, $136.95
08/27/2020, $138.21, 6156418, $138.84, $139.69, $138.18
08/26/2020, $138.39, 4746223, $138.57, $139.32, $138.25
08/25/2020, $139.06, 4718309, $139, $139.15, $137.8
08/24/2020, $138.51, 7420504, $137.49, $138.78, $137.2
08/21/2020, $137.44, 5706678, $136.6, $138.101, $135.91
08/20/2020, $136.85, 4352541, $135.24, $136.98, $135.19
08/19/2020, $135.77, 6827671, $135.54, $136.32, $135.5
08/18/2020, $136.51, 8670776, $135.81, $137.52, $135.42
08/17/2020, $135.5, 5603971, $134.94, $135.7, $134.66
08/14/2020, $135.1, 5845231, $135.61, $135.64, $134.55
08/13/2020, $135.78, 4989503, $135.08, $135.87, $134.93
08/12/2020, $135.46, 5920397, $133.77, $135.97, $133.7
08/11/2020, $133.23, 5330012, $134.27, $134.7399, $132.795
08/10/2020, $134.1, 5812760, $133.7, $134.4399, $133.185
08/07/2020, $133.55, 4934948, $132.89, $133.64, $132.45
08/06/2020, $132.71, 3974322, $132.85, $133.37, $132.12
08/05/2020, $133.44, 5680385, $133.59, $134.65, $133.12
08/04/2020, $133.79, 7737154, $130.77, $133.93, $130.7
08/03/2020, $131.29, 7770344, $130.47, $131.92, $130.47
07/31/2020, $131.12, 8487840, $130.007, $131.21, $129.27
07/30/2020, $131.42, 10400730, $130.66, $132.03, $129.65
07/29/2020, $128.31, 6702034, $127.56, $129.24, $127.36
07/28/2020, $127.88, 7644674, $126.37, $128.46, $126.29
07/27/2020, $126.32, 6464784, $125.71, $126.64, $125.54
07/24/2020, $125.96, 6014523, $126.99, $127.77, $125.315
07/23/2020, $126.16, 6664788, $126.12, $127.18, $125.6
07/22/2020, $126.14, 5929208, $125.5, $126.4, $124.21
07/21/2020, $125.07, 5163047, $125.49, $126.64, $124.92
07/20/2020, $125.24, 4242084, $125.47, $125.84, $124.79
07/17/2020, $125.63, 4868609, $125.09, $126.065, $124.83
07/16/2020, $124.76, 3959345, $125.08, $125.52, $123.91
07/15/2020, $124.5, 8145042, $125.98, $126.9, $124.26
07/14/2020, $125.09, 6272344, $123.99, $125.66, $123.5
07/13/2020, $124.05, 7681479, $124, $125.585, $123.34
07/10/2020, $123.89, 6752789, $122.57, $124.5, $122.47
07/09/2020, $122.48, 5341048, $122.82, $123.98, $121.81
07/08/2020, $122.89, 6494002, $122.15, $123.24, $122
07/07/2020, $122.22, 6866456, $121.3, $123.25, $120.89
07/06/2020, $121.63, 6023276, $121.77, $122.41, $120.88
07/02/2020, $120.88, 6150890, $121, $122.57, $120.53
07/01/2020, $119.98, 6501237, $119.65, $120.39, $118.9
06/30/2020, $119.57, 7818122, $117.97, $119.99, $117.8
06/29/2020, $117.66, 6866923, $116.51, $118.05, $116.35
06/26/2020, $115.23, 23201710, $117.59, $118.47, $115.04
06/25/2020, $117.89, 5489336, $116.99, $118.03, $116.025
06/24/2020, $116.42, 6547849, $117.22, $117.96, $116.28
06/23/2020, $117.73, 5340538, $118.67, $119.19, $117.65
06/22/2020, $117.75, 5695640, $118.78, $119.08, $117.34
06/19/2020, $118.92, 17489810, $120.49, $121.82, $118.83
06/18/2020, $119.28, 6274391, $117.46, $119.96, $117.37
06/17/2020, $117.93, 6321110, $118.39, $119.11, $117.44
06/16/2020, $118.13, 8167289, $118.53, $118.97, $116.93
06/15/2020, $116.69, 8787028, $114.55, $117.28, $113.76
06/12/2020, $115.62, 7998614, $116.59, $118.05, $115.26
06/11/2020, $116.26, 8937510, $118.81, $119.57, $116
06/10/2020, $119.23, 6678195, $119, $119.89, $118.11
06/09/2020, $118.34, 5563215, $119.4, $119.76, $118.15
06/08/2020, $119.05, 6926693, $117.44, $119.12, $116.84
06/05/2020, $118.33, 7337829, $116.25, $118.83, $116.05
06/04/2020, $116.05, 6895854, $118, $118.825, $115.57
06/03/2020, $118.53, 6170999, $118.1, $119.19, $117.95
06/02/2020, $118.06, 6327940, $117.07, $118.14, $116.815
06/01/2020, $117.25, 5106119, $116, $117.5, $115.26
05/29/2020, $115.92, 7987916, $116.13, $116.72, $114.62
05/28/2020, $116.06, 6593613, $115.53, $116.99, $114.8995
05/27/2020, $113.89, 8279675, $112.5, $113.97, $111.82
05/26/2020, $112.03, 10432430, $114.15, $114.15, $111.68
05/22/2020, $112.6, 5572017, $112.29, $113.6, $111.76
05/21/2020, $111.62, 6552661, $112.8, $113.2, $111.43
05/20/2020, $113.28, 6593798, $113, $113.77, $112.13
05/19/2020, $112.44, 8047555, $115.09, $115.635, $112.34
05/18/2020, $116.21, 10021010, $116.03, $116.99, $114.71
05/15/2020, $114.61, 10695110, $113.93, $114.79, $112.05
05/14/2020, $113.81, 9310039, $113.54, $114.45, $111.25
05/13/2020, $113.92, 9312622, $114.28, $115.35, $113.725
05/12/2020, $114.55, 6734364, $115.2, $115.9, $114.14
05/11/2020, $115.31, 6947540, $115.75, $116.01, $114.92
05/08/2020, $115.95, 9283095, $113.52, $116.3, $113.39
05/07/2020, $112.17, 8764179, $114.06, $114.14, $111.82
05/06/2020, $113.1, 7892197, $115.54, $116.14, $112.89
05/05/2020, $116.01, 5425339, $115.8, $117.26, $115.21
05/04/2020, $115.77, 5635970, $117.09, $117.2, $115
05/01/2020, $116.82, 7366547, $117.6, $118.37, $116.32
04/30/2020, $117.87, 10026380, $115.92, $118.28, $115.66
04/29/2020, $117.08, 8707867, $117.52, $118.045, $115.0761
04/28/2020, $116.89, 9957960, $117.1, $117.91, $116.17
04/27/2020, $117.45, 10635680, $119.19, $119.19, $116.9
04/24/2020, $118.78, 12751920, $119.1, $119.76, $118.62
04/23/2020, $119.4, 17277010, $118.65, $119.67, $118.05
04/22/2020, $119.4, 10260970, $119.99, $120.28, $118.78
04/21/2020, $119.68, 9465410, $119.5, $120.3, $118.43
04/20/2020, $120.6, 10832030, $121.47, $123.23, $120.54
04/17/2020, $124.69, 15899790, $122.45, $124.99, $120.54
04/16/2020, $121.5, 12020150, $122.35, $122.5, $119.9
04/15/2020, $121.22, 14192870, $120.86, $123.42, $119.59
04/14/2020, $120.96, 10474220, $118.76, $121.47, $116.25
04/13/2020, $115.95, 7926690, $113.61, $116.75, $113.16
04/09/2020, $114.66, 12748640, $115.26, $118.655, $114.2
04/08/2020, $115.1, 12564950, $114.39, $117.3, $111.86
04/07/2020, $112.77, 14438380, $116.71, $120.06, $112.5
04/06/2020, $117.81, 16848430, $117, $119, $114.58
04/03/2020, $115.08, 7768786, $113.74, $115.9, $113.01
04/02/2020, $114.4, 9168803, $107.69, $114.99, $107.5
04/01/2020, $109.33, 11095780, $107.95, $112.18, $107
03/31/2020, $110, 21691680, $113.5, $114.29, $108.95
03/30/2020, $115, 14571560, $113.9, $115.79, $110.2001
03/27/2020, $110.17, 16073060, $106.49, $114.29, $106.49
03/26/2020, $107.38, 15799420, $103.88, $108.31, $102.53
03/25/2020, $100.92, 13789140, $100.51, $104.7, $98.6
03/24/2020, $103.27, 14625480, $101.23, $104, $96.07
03/23/2020, $97.7, 17776750, $100.19, $103.75, $94.34
03/20/2020, $102.43, 19922940, $109.19, $109.7, $101.59
03/19/2020, $110.83, 16428080, $116.61, $118, $109.7901
03/18/2020, $117.45, 23139240, $113.02, $121.5, $112.09
03/17/2020, $118.24, 19451360, $111.45, $119.7, $110.7701
03/16/2020, $108.5, 17367430, $101.75, $115.95, $101
03/13/2020, $114.07, 17378700, $106.5, $114.63, $105.4123
03/12/2020, $101.84, 20988040, $103, $111.58, $101
03/11/2020, $111.59, 16460660, $117.6, $118.44, $110.68
03/10/2020, $120.55, 11419120, $118.96, $120.82, $114.44
03/09/2020, $116.06, 13116450, $115.27, $120.03, $115.12
03/06/2020, $121.66, 9817418, $118.03, $122.61, $117.55
03/05/2020, $121.63, 9363678, $121.3, $122.9, $120.28
03/04/2020, $124.5, 9459359, $119.88, $124.69, $119.6
03/03/2020, $118.17, 12510900, $119.73, $121.84, $117.135
03/02/2020, $119.56, 12399800, $113.19, $119.79, $112.55
02/28/2020, $113.23, 22788580, $109.46, $113.23, $106.67
02/27/2020, $113.5, 13298850, $119.12, $119.92, $113.43
02/26/2020, $120.16, 6894673, $121.42, $122.39, $119.85
02/25/2020, $121.43, 8903163, $123.02, $123.96, $120.88
02/24/2020, $123.3, 7534127, $125.26, $126.585, $123.14
02/21/2020, $126.7, 8724117, $126.13, $128.07, $125.98
02/20/2020, $126.58, 6094704, $125.47, $126.76, $125.13
02/19/2020, $125.44, 4734009, $124.85, $126.47, $124.65
02/18/2020, $124.87, 6768309, $125.83, $126.18, $124.83
02/14/2020, $126.14, 5889148, $125.29, $126.15, $124.79
02/13/2020, $124.96, 7159394, $123.73, $125.28, $123.52
02/12/2020, $123.45, 6031810, $123.68, $123.97, $122.85
02/11/2020, $124.16, 6105679, $126.27, $126.27, $124.03
02/10/2020, $126.17, 5216077, $126.46, $126.83, $125.76
02/07/2020, $126.08, 5915309, $127.19, $127.27, $126.05
02/06/2020, $127.14, 9102687, $126.9, $128.09, $126.6
02/05/2020, $126.81, 6125436, $125.91, $127.06, $125.4
02/04/2020, $125.66, 6512208, $125.71, $127.35, $125.36
02/03/2020, $125.11, 6052373, $124.66, $125.95, $124.49
01/31/2020, $124.62, 6612874, $125.99, $126.95, $124.46
01/30/2020, $125.95, 5894789, $124.79, $126.06, $124.42
01/29/2020, $125.06, 5271098, $125.91, $126.07, $125.025
01/28/2020, $126.03, 6200303, $125.93, $126.98, $125.72
01/27/2020, $125.69, 9338515, $124.75, $126.39, $124.75
01/24/2020, $125.14, 9508631, $125.22, $126.79, $124.77
01/23/2020, $124.99, 11096730, $124.3, $126.55, $123.65
01/22/2020, $126.31, 7396746, $126.33, $126.6795, $125.83
01/21/2020, $126.09, 8553166, $126.41, $126.62, $124.84
01/17/2020, $126.41, 11315190, $126.35, $127, $125.88
01/16/2020, $126.07, 6234012, $126.11, $126.78, $125.59
01/15/2020, $125.96, 4844149, $125.06, $126.12, $125.01
01/14/2020, $124.69, 7829663, $124.65, $125.2, $124.48
01/13/2020, $124.88, 8410341, $124, $124.9, $123.81
01/10/2020, $123.97, 3927077, $123.9, $124.32, $123.295
01/09/2020, $123.85, 5944318, $122.51, $123.88, $122.51
01/08/2020, $122.51, 5385065, $122.19, $123.4299, $122.0003
01/07/2020, $121.99, 7585870, $122.88, $123.2059, $121.87
01/06/2020, $122.75, 6674659, $122.57, $123.19, $122.3787
01/03/2020, $122.58, 7971799, $122.16, $123.53, $121.86
01/02/2020, $123.41, 7647890, $124.5, $124.73, $122.94
12/31/2019, $124.9, 4798914, $124.43, $124.99, $123.95
12/30/2019, $124.47, 3884445, $125.76, $125.98, $124.14
12/27/2019, $126.09, 5192015, $125.56, $126.295, $125.39
12/26/2019, $125.22, 4761436, $125.1, $125.745, $124.87
12/24/2019, $125.22, 2022053, $124.79, $125.3099, $124.58
12/23/2019, $124.9, 6619662, $125.52, $125.82, $124.685
12/20/2019, $125.36, 16250520, $126.15, $126.6, $125.03
12/19/2019, $124.92, 6630198, $124.16, $125.2, $123.9
12/18/2019, $124.01, 8608450, $125.31, $125.87, $123.69
12/17/2019, $125.31, 8832197, $125.59, $125.98, $124.31
12/16/2019, $125.56, 8281922, $125.47, $126.35, $125.35
12/13/2019, $125.47, 5471590, $124.21, $125.74, $123.79
12/12/2019, $124.57, 5897786, $124.78, $125.76, $123.88
12/11/2019, $124.66, 4823359, $124.27, $125.27, $124.07
12/10/2019, $124.27, 4740135, $124.78, $124.87, $124.1232
12/09/2019, $124.87, 7478083, $124.31, $125.14, $124.18
12/06/2019, $124.19, 7150877, $124.73, $125.45, $123.89
12/05/2019, $124.62, 7029456, $124.27, $124.63, $123.66
12/04/2019, $124.53, 6857412, $122.75, $124.58, $122.69
12/03/2019, $122.95, 6496162, $122.31, $122.96, $121.795
12/02/2019, $122.72, 6146378, $121.94, $122.78, $120.9602
11/29/2019, $122.06, 2927290, $121.99, $122.63, $121.71
11/27/2019, $121.76, 3751362, $122.42, $122.44, $120.96
11/26/2019, $122.26, 8235886, $120.73, $122.35, $120.41
11/25/2019, $120.51, 5134272, $120.44, $120.92, $120.02
11/22/2019, $120.29, 4414949, $120.23, $120.61, $119.39
11/21/2019, $120.34, 7094212, $121.78, $122.54, $120.2756
11/20/2019, $122.29, 6479982, $121.42, $122.375, $120.93
11/19/2019, $121.42, 5989318, $121.93, $122.78, $121.125
11/18/2019, $121.89, 7493702, $120.25, $122.56, $120.17
11/15/2019, $120.54, 7108595, $120.99, $120.99, $119.97
11/14/2019, $120.5, 5188323, $120.62, $121.17, $120.114
11/13/2019, $120.65, 7279556, $119.9, $121.05, $119.87
11/12/2019, $119.27, 4759870, $119.49, $119.6, $118.545
11/11/2019, $119.33, 3850393, $119.48, $120, $119.09
11/08/2019, $119.7, 4250112, $119.85, $120.59, $119.16
11/07/2019, $119.62, 8909742, $120.34, $120.34, $118.81
11/06/2019, $120.32, 6756251, $119.1, $120.35, $118.66
11/05/2019, $118.9, 9239611, $118.83, $119.585, $118.2368
11/04/2019, $119.07, 10351370, $123.92, $123.92, $118.64
11/01/2019, $123.87, 6010150, $124.83, $125.138, $123.245
10/31/2019, $124.51, 6399499, $124.79, $125.448, $123.355
10/30/2019, $124.94, 4734450, $123.99, $125.17, $123.5
10/29/2019, $123.6, 5659836, $123.2, $124.56, $123.1
10/28/2019, $123.48, 5459510, $123.48, $124.12, $122.6
10/25/2019, $123.25, 6093305, $124.82, $124.82, $123.17
10/24/2019, $124.79, 6746318, $123.76, $125.77, $123.34
10/23/2019, $123, 8320038, $121.99, $123.73, $121.84
10/22/2019, $122.18, 14489880, $124, $124.22, $121.6
10/21/2019, $119.08, 7232768, $117.42, $119.12, $117.35
10/18/2019, $117.47, 9016947, $116.55, $117.75, $116.1713
10/17/2019, $116.63, 5994308, $117.31, $117.64, $116.55
10/16/2019, $117.53, 8000126, $117.67, $117.77, $116.505
10/15/2019, $117.2, 11176210, $120.19, $120.56, $116.7
10/14/2019, $120.05, 7383513, $121.62, $121.62, $119.58
10/11/2019, $121.09, 6301624, $122.04, $122.06, $120.82
10/10/2019, $121.94, 4117940, $121.33, $122.19, $120.8
10/09/2019, $121.98, 3793246, $121.81, $122.39, $121.4299
10/08/2019, $120.93, 6194271, $122.66, $122.93, $120.88
10/07/2019, $122.84, 4783975, $123.53, $123.89, $122.68
10/04/2019, $124, 4405651, $122.19, $124.06, $121.99
10/03/2019, $121.74, 5235240, $121.67, $122.54, $120.84
10/02/2019, $121.08, 6800669, $123.2, $123.65, $120.21
10/01/2019, $123.85, 5456228, $124.36, $124.64, $123.2
09/30/2019, $124.38, 5227313, $124.57, $125.36, $124.13
09/27/2019, $124.57, 5590415, $124.41, $124.88, $123.72
09/26/2019, $124.31, 7058120, $123.64, $125, $123.53
09/25/2019, $123.02, 5842298, $123.56, $123.83, $122.9488
09/24/2019, $123.61, 7810750, $123.7, $124.73, $123.36
09/23/2019, $123.22, 6255907, $122.2, $123.77, $121.97
09/20/2019, $122.24, 15437270, $122.13, $122.6, $121.75
09/19/2019, $121.9, 4752602, $121.39, $122.23, $121.24
09/18/2019, $121.41, 5788412, $121.27, $121.96, $120.77
09/17/2019, $121.16, 6403020, $119.63, $121.99, $119.44
09/16/2019, $119.75, 9626736, $121.81, $121.96, $119.015
09/13/2019, $122.12, 6777400, $121.82, $122.58, $121.5
09/12/2019, $122.77, 6194325, $122.65, $123.21, $121.62
09/11/2019, $121.27, 7565510, $119.86, $121.34, $119.36
09/10/2019, $119.88, 9582183, $121.03, $121.1844, $119.582
09/09/2019, $122.17, 7662430, $122.71, $122.78, $121.78
09/06/2019, $122.87, 5307301, $123, $123.38, $122.54
09/05/2019, $122.76, 7491860, $123.24, $123.43, $122.18
09/04/2019, $123.21, 5602005, $121.85, $123.28, $121.46
09/03/2019, $121.36, 4959617, $119.79, $121.54, $119.6335
08/30/2019, $120.23, 6007112, $121.96, $122, $119.51
08/29/2019, $121.18, 5011487, $121.79, $122, $120.32
08/28/2019, $121.4, 4606400, $120.46, $121.43, $119.63
08/27/2019, $120.55, 6996550, $119.99, $121.05, $119.78
08/26/2019, $119.32, 5661841, $117.75, $119.6, $117.215
08/23/2019, $117.32, 7336907, $119.14, $120.1126, $116.43
08/22/2019, $119.42, 4558457, $119.08, $119.79, $118.7
08/21/2019, $119.2, 4037412, $119.27, $119.6502, $118.68
08/20/2019, $118.9, 6744298, $120.05, $120.26, $118.79
08/19/2019, $120.24, 5867224, $119.97, $120.45, $119.11
08/16/2019, $119.18, 8302368, $118.06, $119.54, $117.6
08/15/2019, $117.39, 7758035, $116.8, $118.09, $116.44
08/14/2019, $115.79, 10148260, $116.46, $117.94, $115.66
08/13/2019, $117.25, 6757704, $116.51, $118.065, $116.34
08/12/2019, $116.03, 4996161, $116.78, $117.67, $115.59
08/09/2019, $116.78, 6939535, $117.62, $118.04, $115.85
08/08/2019, $117.44, 7416622, $115.52, $117.49, $115.34
08/07/2019, $115.52, 9507607, $113.75, $116.2387, $112.68
08/06/2019, $114.28, 9490555, $113.65, $115, $113.18
08/05/2019, $113.08, 12974790, $116.09, $116.3, $112.83
08/02/2019, $116.44, 12266110, $116.51, $117.08, $115.69
08/01/2019, $116.73, 11308630, $118.56, $119.17, $116.725
07/31/2019, $118.04, 12641810, $119.66, $120.68, $117.07
07/30/2019, $120.41, 18788810, $119.82, $121.76, $118.8
07/29/2019, $116, 7768672, $114.73, $116.21, $114.62
07/26/2019, $114.73, 5559578, $113.21, $114.88, $112.88
07/25/2019, $112.77, 7809607, $111.48, $112.975, $111.38
07/24/2019, $112.6, 9636008, $113.85, $113.8811, $112.28
07/23/2019, $113.85, 8194573, $115.71, $116.05, $113.835
07/22/2019, $115.3, 4018769, $115.04, $115.445, $114.58
07/19/2019, $115.01, 6547213, $115.5, $115.95, $115.01
07/18/2019, $115.44, 5828782, $114.93, $115.77, $114.79
07/17/2019, $115.94, 7862148, $115.73, $116.29, $115.73
07/16/2019, $115.89, 7644578, $115.72, $116.52, $115.45
07/15/2019, $115.48, 6240874, $115.07, $115.875, $114.79
07/12/2019, $114.99, 7058570, $114.07, $115.21, $114.07
07/11/2019, $114.38, 4625301, $113.66, $114.4, $113.44
07/10/2019, $113.75, 5600655, $113.46, $114.5, $113.4
07/09/2019, $112.91, 7537695, $113.9, $113.91, $112.32
07/08/2019, $114.05, 5317783, $113.34, $114.225, $113.3
07/05/2019, $113.15, 8694810, $112.97, $113.45, $112.225
07/03/2019, $114.08, 6223327, $111.96, $114.27, $111.84
07/02/2019, $111.48, 6578561, $110.61, $111.5, $110.285
07/01/2019, $110.49, 6780298, $109.92, $110.7, $109.61
