Date, Close/Last, Volume, Open, High, Low
05/27/2020, $87.29, 1002605, $84.1, $87.37, $84.1
05/26/2020, $82.34, 936715, $79.75, $83.09, $79.47
05/22/2020, $77.22, 529225, $77.09, $77.45, $76.24
05/21/2020, $77.15, 640835, $76.74, $77.62, $75.41
05/20/2020, $77.22, 632919, $77.09, $78.34, $76.88
05/19/2020, $76.4, 794138, $77.25, $78.73, $76.14
05/18/2020, $77.31, 937733, $76, $78.2477, $75.86
05/15/2020, $73.12, 2073133, $70.16, $73.5, $69.33
05/14/2020, $71, 1157408, $69.25, $71, $67.12
05/13/2020, $70.63, 1010706, $73.71, $73.71, $70
05/12/2020, $74.17, 970935, $76.05, $76.285, $74.17
05/11/2020, $75.99, 924571, $75.73, $76.65, $73.735
05/08/2020, $76.44, 690642, $75.02, $76.66, $74.815
05/07/2020, $73.72, 1081848, $73.78, $75.86, $73.51
05/06/2020, $72.61, 1249032, $74.99, $76.11, $70.79
05/05/2020, $75, 864193, $76.34, $77.18, $74.84
05/04/2020, $75.63, 669048, $74.65, $75.93, $74.055
05/01/2020, $75.19, 815353, $77.28, $77.69, $74.6
04/30/2020, $79.28, 1507816, $80.9, $81.04, $78.29
04/29/2020, $82.11, 939981, $81, $83.25, $80.38
04/28/2020, $79.22, 828906, $79.06, $80.76, $78.72
04/27/2020, $77.53, 672113, $75.7, $78.16, $75.265
04/24/2020, $75.03, 878310, $73.74, $75.5792, $73.23
04/23/2020, $73.1, 725917, $73.87, $74.9703, $72.68
04/22/2020, $72.9, 712051, $72.47, $73.42, $71.41
04/21/2020, $71.04, 685012, $71.22, $72.14, $70.56
04/20/2020, $73.18, 861342, $73.57, $75.42, $72.6547
04/17/2020, $74.65, 1058600, $76.03, $78.01, $73.74
04/16/2020, $73.48, 1100751, $71.17, $73.95, $70.65
04/15/2020, $71.52, 918873, $71.21, $72.41, $69.45
04/14/2020, $74.17, 998078, $72.61, $74.48, $72.09
04/13/2020, $71.29, 1366424, $71.41, $71.52, $68.62
04/09/2020, $71.67, 1845708, $74.87, $76.215, $70.89
04/08/2020, $73.25, 1202614, $70.89, $73.58, $69.54
04/07/2020, $69.36, 1431761, $71.26, $72.81, $68.15
04/06/2020, $67.1, 1535030, $61.67, $67.645, $61.67
04/03/2020, $58.26, 1098036, $61.15, $61.9916, $57.87
04/02/2020, $61.4, 1392483, $61.99, $64.74, $59.5
04/01/2020, $62.74, 1622362, $63.6, $64.4257, $61.91
03/31/2020, $67.33, 1886015, $65.46, $68.04, $64.59
03/30/2020, $66.08, 1100007, $64.46, $67.2, $63.41
03/27/2020, $64.46, 1231352, $65.21, $66.87, $63.28
03/26/2020, $68.64, 1615304, $65.05, $69.26, $63.49
03/25/2020, $64.78, 1845543, $60.94, $68.78, $59.895
03/24/2020, $60.81, 1684524, $52.62, $61.26, $52.31
03/23/2020, $50.29, 2208070, $55.23, $55.45, $49.681
03/20/2020, $55.35, 2418331, $65.16, $65.29, $55.02
03/19/2020, $64.31, 1558730, $65.51, $66.32, $62.33
03/18/2020, $66.35, 1362863, $72.1, $73.27, $60.9
03/17/2020, $76.85, 1462706, $72.05, $76.86, $70.5
03/16/2020, $70.95, 1459883, $70.76, $74.595, $70
03/13/2020, $79.27, 1604672, $81.26, $81.88, $75.68
03/12/2020, $78.45, 2101325, $78.66, $82.59, $75.22
03/11/2020, $83.9, 1495063, $83.55, $85.45, $82.7
03/10/2020, $85.92, 1270895, $83.08, $85.99, $81.495
03/09/2020, $80.15, 1892690, $78.55, $81.93, $77.36
03/06/2020, $82.85, 1837015, $83.35, $84.86, $80.78
03/05/2020, $85.65, 1053472, $85.92, $87.004, $84.37
03/04/2020, $89.25, 963540, $87.67, $89.37, $85.67
03/03/2020, $86.36, 1415909, $88.39, $89.7035, $85.16
03/02/2020, $89.04, 1371806, $87.61, $89.08, $84.63
02/28/2020, $87.24, 1727756, $84.68, $87.34, $84.41
02/27/2020, $86.71, 1506096, $88.95, $90.9, $86.7
02/26/2020, $90.18, 1313615, $93.1, $94.79, $90.12
02/25/2020, $92.04, 1219465, $95.9, $95.9, $91.98
02/24/2020, $95.72, 1381190, $94.21, $96.79, $93.45
02/21/2020, $96.21, 2780058, $99.02, $99.39, $96
02/20/2020, $99.61, 750523, $98.68, $99.93, $98
02/19/2020, $99.35, 1383603, $100, $102, $98.505
02/18/2020, $96.76, 1215700, $96.34, $97.705, $95.91
02/14/2020, $96.47, 641752, $96.98, $96.98, $95.68
02/13/2020, $96.96, 464731, $96.01, $96.97, $95.69
02/12/2020, $96.55, 457011, $96.07, $96.77, $95.71
02/11/2020, $95.71, 492260, $95.21, $96.07, $94.84
02/10/2020, $95.14, 425856, $95.34, $95.56, $94.43
02/07/2020, $95.38, 516475, $95.57, $95.84, $94.9204
02/06/2020, $96.15, 693302, $98.6, $98.68, $95.72
02/05/2020, $98.02, 623378, $96.16, $98.25, $96.12
02/04/2020, $95.39, 674518, $95.94, $97.16, $95.36
02/03/2020, $94.3, 718192, $94.17, $95.535, $93.88
01/31/2020, $93.57, 851759, $96.69, $96.91, $93.47
01/30/2020, $96.88, 533659, $96.16, $97.03, $95.55
01/29/2020, $97.16, 564423, $96.87, $97.93, $96.59
01/28/2020, $96.58, 566877, $96.88, $97.22, $96.01
01/27/2020, $96.16, 754711, $96.96, $97.05, $95.68
01/24/2020, $98.07, 657069, $100.28, $100.4, $97.69
01/23/2020, $100.17, 737390, $99.67, $100.36, $98.9
01/22/2020, $100.21, 447029, $101.74, $102.08, $99.95
01/21/2020, $101.42, 952446, $102.09, $102.3, $101.04
01/17/2020, $102.8, 953212, $102, $102.84, $101.14
01/16/2020, $101.58, 714014, $99.8, $101.59, $99.55
01/15/2020, $99.3, 650901, $99.99, $100.7479, $98.9
01/14/2020, $100, 871203, $99.51, $100.16, $99.19
01/13/2020, $99.7, 711881, $98.8, $99.85, $97.87
01/10/2020, $98.9, 818496, $101.2, $101.24, $98.58
01/09/2020, $100.81, 707067, $101.59, $101.77, $100.14
01/08/2020, $101.42, 597278, $101.71, $102.57, $101.37
01/07/2020, $101.71, 583205, $101.72, $103, $100.77
01/06/2020, $102.1, 644116, $103.42, $103.755, $101.68
01/03/2020, $104.31, 799060, $104.56, $104.875, $103.06
01/02/2020, $105.81, 751968, $106.6, $106.84, $104.81
12/31/2019, $106.23, 412683, $105.79, $106.4, $105.71
12/30/2019, $106.02, 297670, $106.53, $106.62, $105.7
12/27/2019, $106.24, 407268, $106.34, $106.63, $105.52
12/26/2019, $106, 366218, $105.83, $106, $105.02
12/24/2019, $105.52, 242173, $106.43, $106.7177, $105.375
12/23/2019, $106.53, 454089, $106.48, $106.84, $105.51
12/20/2019, $105.99, 1248913, $105.55, $106.66, $105.1791
12/19/2019, $105.19, 611989, $106.3, $106.3, $104.75
12/18/2019, $106, 865234, $106.21, $106.38, $105.24
12/17/2019, $105.89, 642389, $105.58, $107.08, $105.4948
12/16/2019, $105.35, 743007, $105.97, $106.37, $105.12
12/13/2019, $105.16, 486378, $105.74, $105.84, $104.08
12/12/2019, $105.73, 818810, $104.29, $105.89, $104.03
12/11/2019, $104.25, 494113, $103.85, $104.29, $103.21
12/10/2019, $103.65, 514393, $104.07, $104.6, $103.59
12/09/2019, $103.88, 653809, $103.7, $104.105, $103.18
12/06/2019, $103.7, 533209, $103.77, $104.25, $103.59
12/05/2019, $102.98, 443051, $103.53, $103.93, $102.405
12/04/2019, $103.77, 573612, $102.91, $104.45, $102.91
12/03/2019, $102.71, 497239, $103.37, $103.44, $102.58
12/02/2019, $104.72, 663484, $104.49, $105.37, $104.17
11/29/2019, $104.37, 304506, $105.06, $105.2, $104.17
11/27/2019, $105.21, 509108, $104.58, $105.27, $104.45
11/26/2019, $104.45, 663495, $104.23, $104.57, $103.496
11/25/2019, $103.98, 566496, $104.03, $104.26, $103.25
11/22/2019, $103.71, 479194, $102.88, $103.72, $102.37
11/21/2019, $102.56, 596414, $103.79, $103.94, $102.48
11/20/2019, $103.31, 925175, $104.41, $104.605, $102.75
11/19/2019, $104.57, 570243, $104.98, $105.37, $104.3
11/18/2019, $105.39, 762908, $104.74, $105.5, $104.31
11/15/2019, $104.83, 1051225, $104.43, $104.91, $103.86
11/14/2019, $103.83, 562706, $103.7, $104.43, $103.33
11/13/2019, $104.35, 581079, $104.37, $104.65, $103.28
11/12/2019, $104.7, 707333, $105.7, $105.72, $104.5
11/11/2019, $106.1, 440812, $105.55, $106.5, $105.01
11/08/2019, $106.15, 563694, $106.13, $106.3, $105.35
11/07/2019, $106.42, 727627, $108.24, $108.58, $106.199
11/06/2019, $107.74, 483586, $107.4, $107.76, $106.65
11/05/2019, $107.24, 549189, $106.35, $107.66, $106.34
11/04/2019, $106.39, 804545, $105.15, $106.6, $104.93
11/01/2019, $104.71, 766419, $103.56, $105, $103.03
10/31/2019, $102.58, 931971, $103.13, $103.26, $101.53
10/30/2019, $103.19, 517989, $102.99, $103.44, $102.5
10/29/2019, $103.26, 561506, $103.38, $104.12, $102.85
10/28/2019, $103.66, 382125, $103.02, $103.98, $102.905
10/25/2019, $102.51, 711626, $102.55, $103.47, $101.7467
10/24/2019, $104.05, 755648, $104.42, $104.63, $103.58
10/23/2019, $104.24, 706640, $103.23, $104.41, $102.39
10/22/2019, $103.31, 645761, $101.87, $103.73, $101.42
10/21/2019, $101.86, 583216, $101.48, $102.22, $101.41
10/18/2019, $101.35, 922491, $98.93, $101.55, $98.4
10/17/2019, $98.93, 1072337, $97.89, $100.91, $97.83
10/16/2019, $97.73, 868110, $97.7, $98.61, $97.47
10/15/2019, $97.94, 762776, $96.89, $98.56, $96.715
10/14/2019, $96.82, 400094, $96.6, $97.4, $96.24
10/11/2019, $96.88, 641247, $95.87, $97.945, $95.81
10/10/2019, $94.52, 633433, $93.34, $94.78, $93.22
10/09/2019, $93.23, 695377, $93.38, $93.59, $92.625
10/08/2019, $92.55, 663908, $93.68, $93.72, $92.41
10/07/2019, $94.54, 535492, $95.63, $95.63, $94.54
10/04/2019, $95.94, 474985, $94.76, $96.12, $94.19
10/03/2019, $94.62, 467581, $94.11, $94.65, $92.88
10/02/2019, $94.36, 898446, $96.64, $96.69, $93.7
10/01/2019, $97.22, 1069785, $99.76, $100.07, $97.22
09/30/2019, $99.59, 708961, $99.14, $99.98, $98.69
09/27/2019, $98.93, 598732, $98.27, $98.93, $97.84
09/26/2019, $97.43, 558624, $97.71, $97.71, $96.25
09/25/2019, $97.72, 788946, $96.44, $97.85, $96.05
09/24/2019, $96.05, 1070128, $98, $98.414, $95.9
09/23/2019, $97.77, 825406, $97.2, $98.24, $97.07
09/20/2019, $97.5, 1154842, $97.43, $98.6, $97.26
09/19/2019, $97.02, 613093, $98.25, $98.25, $96.79
09/18/2019, $98.07, 455494, $97.88, $98.23, $97.19
09/17/2019, $97.99, 410172, $97.71, $98.09, $96.995
09/16/2019, $97.89, 478556, $98.02, $98.77, $97.41
09/13/2019, $98.68, 490820, $98.36, $99.125, $98.02
09/12/2019, $97.52, 686481, $98.55, $98.94, $97.33
09/11/2019, $98.05, 622345, $96.99, $98.06, $96.06
09/10/2019, $97.18, 582123, $95.52, $97.18, $95.11
09/09/2019, $95.34, 621280, $94.62, $95.58, $94.45
09/06/2019, $94.33, 726495, $93.65, $94.5, $92.57
09/05/2019, $93.56, 924544, $91.57, $93.76, $91.41
09/04/2019, $91.59, 608382, $90.99, $91.77, $90.99
09/03/2019, $90.8, 781238, $90.06, $90.97, $89.62
08/30/2019, $90.29, 1001882, $90.26, $90.92, $89.9
08/29/2019, $89.59, 994471, $89.59, $90.14, $89.1142
08/28/2019, $88.6, 642671, $87.52, $89.07, $87.52
08/27/2019, $87.85, 664706, $88.29, $89.0253, $87.74
08/26/2019, $87.82, 516346, $88.45, $88.46, $87.26
08/23/2019, $87.73, 835395, $89.37, $89.9142, $87.34
08/22/2019, $89.81, 536840, $90.21, $90.5, $89.315
08/21/2019, $89.84, 512879, $90.52, $90.72, $89.08
08/20/2019, $89.55, 522166, $90.05, $90.22, $89.31
08/19/2019, $90.35, 536836, $91, $91, $90.15
08/16/2019, $89.79, 859008, $89.57, $90.1501, $89.22
08/15/2019, $88.85, 662806, $89.13, $89.5, $87.918
08/14/2019, $88.92, 750713, $89.83, $90.1476, $88.84
08/13/2019, $91.12, 596389, $88.81, $91.97, $88.62
08/12/2019, $89.26, 455646, $90.81, $91.22, $89.24
08/09/2019, $91.43, 682432, $92.04, $92.15, $90.26
08/08/2019, $91.91, 829702, $90.87, $91.995, $90.7
08/07/2019, $90.53, 1034141, $90.49, $91, $89.66
08/06/2019, $91.72, 951268, $90.59, $91.91, $89.47
08/05/2019, $90.08, 1445865, $91.29, $91.29, $89.25
08/02/2019, $92.2, 920216, $94.28, $94.58, $92.15
08/01/2019, $94.53, 1006524, $97, $97.22, $94
07/31/2019, $97.12, 1149020, $97.89, $98.45, $96.485
07/30/2019, $97.93, 625661, $98.2, $98.355, $97.51
07/29/2019, $98.35, 475670, $97.9, $98.55, $97.6
07/26/2019, $97.91, 549613, $97.64, $98.295, $97.35
07/25/2019, $97.47, 982017, $97.3, $98.03, $96.93
07/24/2019, $97.3, 837060, $97.08, $98.05, $96.5
07/23/2019, $97, 981184, $95.97, $97.12, $95.1
07/22/2019, $95.8, 1181225, $95.18, $96.19, $94.69
07/19/2019, $95.18, 1403923, $97.41, $97.73, $95.1
07/18/2019, $97.61, 2252805, $100, $100.27, $96.54
07/17/2019, $102.22, 1016292, $104.95, $105.52, $101.97
07/16/2019, $105.35, 682753, $105.25, $105.765, $104.73
07/15/2019, $104.81, 650013, $105.4, $105.68, $104.08
07/12/2019, $105.41, 682936, $104.1, $105.41, $104.1
07/11/2019, $103.9, 716504, $104.29, $104.41, $103.62
07/10/2019, $104.19, 625478, $104.36, $104.82, $104
07/09/2019, $104.16, 920235, $104.87, $104.99, $103.92
07/08/2019, $105.13, 496866, $105.34, $105.93, $105.02
07/05/2019, $105.6, 406813, $105.9, $106.09, $104.9
07/03/2019, $106.15, 456780, $104.84, $106.17, $104.8155
07/02/2019, $104.65, 688975, $104.81, $104.88, $103.5
07/01/2019, $104.61, 536597, $104.36, $105.13, $103.79
06/28/2019, $103.58, 970483, $103.15, $103.9, $102.74
06/27/2019, $102.84, 471700, $102, $103.02, $101.87
06/26/2019, $101.95, 513056, $103.26, $103.59, $101.93
06/25/2019, $103.37, 1006574, $103.85, $103.85, $102.74
06/24/2019, $103.95, 552993, $103.79, $104.35, $103.2
06/21/2019, $103.98, 1283861, $104.38, $104.45, $103.31
06/20/2019, $103.79, 550103, $103.41, $103.94, $102.76
06/19/2019, $102.79, 448570, $102.94, $103.28, $101.41
06/18/2019, $102.92, 297952, $102.67, $103.32, $102.67
06/17/2019, $102.39, 418692, $103.09, $103.49, $102.19
06/14/2019, $102.93, 366346, $103.25, $103.25, $102.12
06/13/2019, $102.85, 456712, $102.77, $103.43, $102.3
06/12/2019, $102.44, 502822, $103.11, $103.47, $102.27
06/11/2019, $102.9, 445820, $102.52, $102.965, $102.2
06/10/2019, $101.97, 429956, $102.57, $103.31, $101.38
06/07/2019, $102.29, 890487, $101.16, $103.14, $100.86
06/06/2019, $100.65, 562283, $100.73, $101.22, $100.33
06/05/2019, $101.22, 715295, $101.5, $101.5378, $100.22
06/04/2019, $100.88, 542656, $99.81, $100.93, $99.537
06/03/2019, $99.22, 782529, $99.06, $100.06, $98.52
05/31/2019, $98.9, 811959, $97.87, $98.98, $97.7
05/30/2019, $98.9, 539606, $98.08, $98.925, $97.76
05/29/2019, $97.8, 641421, $97.27, $97.94, $96.72
05/28/2019, $97.21, 681633, $98.77, $99.03, $97.21
05/24/2019, $98.59, 399521, $98.68, $98.86, $97.48
05/23/2019, $98.24, 566448, $99.59, $99.7239, $97.85
05/22/2019, $100.02, 739912, $99.84, $100.78, $99.5
05/21/2019, $99.81, 817626, $98.53, $100.21, $98.35
05/20/2019, $98.31, 935917, $97.78, $98.56, $97.4
05/17/2019, $98.09, 1030677, $96.74, $98.17, $96.74
05/16/2019, $97.55, 775216, $96.72, $98.13, $96.28
05/15/2019, $96.42, 682108, $96.19, $96.49, $95.21
05/14/2019, $96.76, 899344, $97.03, $97.54, $96.38
05/13/2019, $97.03, 877288, $97.38, $97.57, $96.61
05/10/2019, $98.63, 690311, $98.4, $99, $96.89
05/09/2019, $98.52, 858426, $97.9, $98.69, $97.175
05/08/2019, $98.52, 1142918, $99.01, $99.04, $97.81
05/07/2019, $99.09, 913307, $100.7, $101.22, $98.34
05/06/2019, $101.36, 836224, $100.79, $101.67, $100.35
05/03/2019, $102.12, 1268702, $102.53, $102.82, $101.22
05/02/2019, $102, 2753979, $100.3, $103.31, $99.655
05/01/2019, $100.45, 688909, $102.56, $102.5814, $100.38
04/30/2019, $102.54, 885250, $102.42, $102.58, $101.73
04/29/2019, $102.56, 874201, $103.41, $103.73, $102.55
04/26/2019, $103.58, 599267, $103.8, $103.93, $102.95
04/25/2019, $103.57, 856576, $104.18, $104.18, $102.5309
04/24/2019, $104.54, 745670, $105.32, $105.6, $103.69
04/23/2019, $105.23, 1281696, $103.55, $105.65, $102.34
04/22/2019, $103.65, 1295794, $105.03, $105.23, $102.69
04/18/2019, $105.45, 2153338, $111.8, $112, $105.03
04/17/2019, $112.58, 679815, $113.67, $113.67, $112.52
04/16/2019, $113.08, 511571, $113.28, $113.39, $112.62
04/15/2019, $112.74, 551614, $113, $113.18, $112.38
04/12/2019, $112.81, 692020, $113, $113.03, $112
04/11/2019, $112.58, 666157, $113.04, $113.04, $112.41
